date,open,high,low,close,volume,premium_open,premium_high,premium_low,coinbase_premium_index,premium_close_time,premium_trades,oi
2025-04-05 16:00:00,82576.5,83108.8,82561.8,82818.7,12394.7,-0.00057901,-0.0001948,-0.00092095,-0.00044718,1743883199999.0,2880.0,72570.732
2025-04-05 20:00:00,82818.7,83674.9,82781.5,83506.1,14904.439,-0.0004473,0.00020802,-0.00100024,-0.00038854,1743897599999.0,2880.0,71930.78
2025-04-06 00:00:00,83506.1,83790.5,83100.0,83301.7,13707.665,-0.00030309,0.00016894,-0.00081061,-0.00052454,1743911999999.0,2880.0,70789.853
2025-04-06 04:00:00,83301.7,83496.9,82980.0,82990.9,10928.376,-0.0004836,-0.00019753,-0.00093325,-0.00052398,1743926399999.0,2880.0,70306.216
2025-04-06 08:00:00,82990.9,83143.9,82625.0,82810.1,16830.905,-0.00052394,-8.02e-05,-0.00126879,-0.00052457,1743940799999.0,2880.0,71017.516
2025-04-06 12:00:00,82810.1,82944.0,82155.4,82497.4,29601.982,-0.00052472,-8.155e-05,-0.00096556,-0.00078163,1743955199999.0,2880.0,70817.749
2025-04-06 16:00:00,82497.4,82524.9,78635.0,79572.6,108788.065,-0.00067048,0.00022258,-0.00298149,-0.00052387,1743969599999.0,2880.0,72698.623
2025-04-06 20:00:00,79572.6,79858.7,77111.0,78390.0,101334.76,-0.00098046,0.0004582,-0.002262,-0.00044929,1743983999999.0,2880.0,72920.03
2025-04-07 00:00:00,78390.1,79311.5,77311.0,77669.6,69452.679,-0.00035768,0.00027909,-0.00109912,-0.00024408,1743998399999.0,2880.0,73134.17
2025-04-07 04:00:00,77669.5,77950.0,74457.0,75084.1,120677.337,-0.00062995,0.00044627,-0.00131574,-0.00060695,1744012799999.0,2879.0,73629.02
2025-04-07 08:00:00,75084.1,77550.6,75051.7,76655.9,91159.234,-0.00056227,0.00024755,-0.00119836,-0.0003232,1744027199999.0,2880.0,73985.851
2025-04-07 12:00:00,76656.0,81200.0,75761.5,78444.6,284460.151,-0.00034824,0.00622554,-0.00542487,-0.00028034,1744041599999.0,2880.0,73332.259
2025-04-07 16:00:00,78444.6,79347.1,77262.6,78086.3,91535.93,-0.00069453,0.00030062,-0.00205413,-0.00038137,1744055999999.0,2880.0,70885.266
2025-04-07 20:00:00,78093.7,80184.7,78060.0,79140.0,36558.172,-0.00032801,0.00026539,-0.00102337,-0.00031329,1744070399999.0,2880.0,69467.421
2025-04-08 00:00:00,79140.1,80832.1,78726.5,79869.2,44433.57,-0.00030375,0.00030449,-0.00114196,-0.00041032,1744084799999.0,2880.0,70877.567
2025-04-08 04:00:00,79869.3,80383.4,79177.0,79448.6,25868.771,-0.00040012,-1.637e-05,-0.00164486,-0.00049607,1744099199999.0,2880.0,70758.066
2025-04-08 08:00:00,79448.5,80049.8,78788.0,79949.7,33896.193,-0.00060606,0.00038105,-0.00103496,-0.00043121,1744113599999.0,2880.0,70841.004
2025-04-08 12:00:00,79949.7,80359.5,79079.3,79302.9,61958.787,-0.0002983,0.0001522,-0.00123332,-0.0006659,1744127999999.0,1949.0,70777.157
2025-04-08 16:00:00,78459.9,78500.0,78060.6,78078.1,3488.867,-0.00045931,6.676e-05,-0.0010851,-0.00031462,1744142399999.0,202.0,70759.242
2025-04-08 20:00:00,76832.0,77259.9,76200.1,76297.9,31549.209,-0.00028222,0.00015999,-0.00106307,-0.00040698,1744156799999.0,2880.0,71787.7
2025-04-09 00:00:00,76298.0,76834.6,74578.5,75040.0,79097.57,-0.00032714,0.00019944,-0.00183008,-0.00023762,1744171199999.0,2880.0,73341.1
2025-04-09 04:00:00,75039.9,77906.6,74952.0,77651.4,75116.64,-0.00048733,0.00036392,-0.00170967,-0.00067915,1744185599999.0,2880.0,74607.437
2025-04-09 08:00:00,77651.3,77833.8,75735.9,76204.1,72634.361,-0.00053183,0.00160913,-0.0025365,-0.00036601,1744199999999.0,2880.0,74491.806
2025-04-09 12:00:00,76204.1,78288.8,75988.0,77237.6,98020.43,-0.00040257,0.0009855,-0.00145011,-0.0002061,1744214399999.0,2879.0,73334.762
2025-04-09 16:00:00,77237.5,82967.4,77104.0,82291.4,183836.453,-0.00034296,0.00180625,-0.00208931,0.00014153,1744228799999.0,2880.0,73360.971
2025-04-09 20:00:00,82291.4,83554.9,81980.1,82588.0,51944.408,-0.00056515,0.00047432,-0.00130401,-0.00028604,1744243199999.0,2880.0,75633.793
2025-04-10 00:00:00,82587.9,82706.9,81424.3,81731.8,34510.348,-0.0002838,0.00012269,-0.00098866,-0.00049288,1744257599999.0,2880.0,74632.4
2025-04-10 04:00:00,81731.9,82315.4,81241.1,81561.6,28212.148,-0.00045094,0.00028541,-0.00099075,-0.00036901,1744271999999.0,2880.0,73393.148
2025-04-10 08:00:00,81561.5,81816.8,81300.9,81484.1,7810.455,-0.00041319,9.651e-05,-0.0009249,-0.0004909,1744286399999.0,912.0,72791.928
2025-04-10 12:00:00,81839.1,82488.0,80734.1,81074.1,42969.893,-0.00052405,0.00045349,-0.00138984,-0.0002655,1744300799999.0,1375.0,73034.248
2025-04-15 04:00:00,,,,,,,,,,,,77230.05000000
2025-04-15 08:00:00,85691.3,85974.9,85314.4,85549.3,27366.079,-0.00038978,0.00021455,-0.00139795,-0.00036923,1744718399999.0,2880.0,
2025-04-15 12:00:00,85549.3,86443.0,84567.0,84871.9,65580.031,-0.00042287,0.00036510,-0.00185018,-0.00051574,1744732799999.0,2880.0,80430.78400000
2025-04-15 16:00:00,84871.9,85115.1,83888.0,83954.6,26216.961,-0.00054076,0.00004042,-0.00104930,-0.00031438,1744747199999.0,2880.0,78851.66500000
2025-04-15 20:00:00,83954.5,84197.9,83560.0,83608.7,18724.244,-0.00063873,0.00019392,-0.00154823,-0.00045384,1744761599999.0,2880.0,78445.56700000
2025-04-16 00:00:00,83608.6,83915.7,83063.9,83654.0,25553.467,-0.00045241,0.00003502,-0.00093607,-0.00051642,1744775999999.0,2880.0,77459.18400000
2025-04-16 04:00:00,83653.9,83788.5,83165.8,83325.0,20539.39,-0.00059795,0.00004406,-0.00092137,-0.00023849,1744790399999.0,2880.0,77493.08500000
2025-04-16 08:00:00,83325.0,84091.7,83100.0,84008.5,28400.044,-0.00047426,0.00045094,-0.00096953,-0.00036460,1744804799999.0,2879.0,78179.76400000
2025-04-16 12:00:00,84008.4,85232.0,83453.4,84810.7,51343.8,-0.00038563,0.00030314,-0.00126547,-0.00033230,1744819199999.0,2880.0,79280.38200000
2025-04-16 16:00:00,84811.3,85493.5,83198.2,84286.0,69049.234,-0.00026710,0.00062464,-0.00156974,-0.00039162,1744833599999.0,2880.0,79391.14600000
2025-04-16 20:00:00,84286.0,84642.8,83986.7,83990.0,14555.483,-0.00066411,0.00013056,-0.00100814,-0.00050228,1744847999999.0,2880.0,76905.29600000
2025-04-17 00:00:00,83990.1,84468.8,83772.5,83953.3,16179.399,-0.00050236,0.00002819,-0.00094686,-0.00049773,1744862399999.0,2880.0,76363.66700000
2025-04-17 04:00:00,83953.3,85043.4,83856.9,84629.0,20775.92,-0.00050892,0.00003962,-0.00080540,-0.00040614,1744876799999.0,2880.0,76840.34300000
2025-04-17 08:00:00,84629.0,84730.0,84144.1,84531.8,15124.909,-0.00040982,0,-0.00099735,-0.00042457,1744891199999.0,2880.0,78092.00700000
2025-04-17 12:00:00,84531.8,84829.4,83700.0,84495.5,36468.828,-0.00039288,0.00101829,-0.00104473,-0.00043771,1744905599999.0,2880.0,77389.75400000
2025-04-17 16:00:00,84495.6,85441.5,84358.0,84797.5,42706.516,-0.00043777,0.00042008,-0.00125541,-0.00075469,1744919999999.0,2880.0,77574.84500000
2025-04-17 20:00:00,84797.0,85100.0,84681.4,84915.0,9777.623,-0.00083123,0,-0.00098760,-0.00037136,1744934399999.0,2880.0,77634.60600000
2025-04-18 00:00:00,84914.9,85100.0,84682.8,84790.3,8330.771,-0.00039676,0,-0.00095218,-0.00045436,1744948799999.0,2880.0,78013.24200000
2025-04-18 04:00:00,84790.4,84803.1,84349.3,84622.9,12408.591,-0.00045432,-0.00002979,-0.00112381,-0.00042463,1744963199999.0,2880.0,77878.65500000
2025-04-18 08:00:00,84622.9,84734.5,84428.9,84629.4,8899.434,-0.00035746,-0.00005609,-0.00087012,-0.00039437,1744977599999.0,2880.0,76715.06900000
2025-04-18 12:00:00,84629.5,84730.0,84300.5,84332.3,11609.942,-0.00039912,-0.00012340,-0.00098842,-0.00036461,1744991999999.0,2880.0,76433.27300000
2025-04-18 16:00:00,84332.2,84616.1,84260.0,84529.1,8055.92,-0.00051213,-0.00012645,-0.00081836,-0.00031858,1745006399999.0,2880.0,76414.33500000
2025-04-18 20:00:00,84529.0,84659.8,84291.4,84421.0,5914.184,-0.00031866,-0.00010043,-0.00101613,-0.00060296,1745020799999.0,2880.0,76501.78400000
2025-04-19 00:00:00,84421.0,84947.8,84317.2,84845.3,10423.621,-0.00060297,-0.00007985,-0.00080578,-0.00044572,1745035199999.0,2880.0,76433.62200000
2025-04-19 04:00:00,84845.3,85240.0,84840.1,85174.5,13824.92,-0.00044552,-0.00000412,-0.00081665,-0.00048207,1745049599999.0,2880.0,76162.54100000
2025-04-19 08:00:00,85174.5,85400.0,85070.9,85179.3,12830.984,-0.00048200,-0.00003425,-0.00085554,-0.00044346,1745063999999.0,2880.0,77925.51400000
2025-04-19 12:00:00,85179.3,85600.0,85006.2,85146.3,15225.821,-0.00044339,-0.00019795,-0.00109436,-0.00052498,1745078399999.0,2880.0,79299.84000000
2025-04-19 16:00:00,85146.3,85277.8,84613.5,85054.3,16462.047,-0.00052666,-0.00024990,-0.00201661,-0.00038622,1745092799999.0,2880.0,79569.47000000
2025-04-19 20:00:00,85054.2,85332.7,84966.0,85046.9,4613.173,-0.00038620,-0.00017824,-0.00082979,-0.00042062,1745107199999.0,2880.0,79536.90500000
2025-04-20 00:00:00,85046.9,85283.6,85001.0,85116.6,5474.433,-0.00037028,-0.00021213,-0.00083417,-0.00060515,1745121599999.0,2880.0,79184.59800000
2025-04-20 04:00:00,85116.7,85210.0,84650.0,84736.5,15243.765,-0.00060514,-0.00020833,-0.00097247,-0.00056490,1745135999999.0,2880.0,79469.69600000
2025-04-20 08:00:00,84736.6,84751.0,84586.0,84638.3,2578.957,-0.00056499,-0.00036858,-0.00089199,-0.00045746,1745150399999.0,439.0,78653.59900000
